,Product_id,Selling_Price
1145,PCSEAH5WZB8HNWEG,6439.5537
1146,MUGECEVFKB5RER6P,3775.8635
1147,NKCE3H6BGY7BF6K9,7801.7476
1148,CAGE7CZRW6MNSUH4,3089.1768
1149,RTRDMNVFYZZBXT3G,2851.2786
1150,CAGED2W2SHVURMZH,5631.65
1151,BRAECTFYYHAUWR3A,2292.3516
1152,BRAEAR7WUVRVUAHY,1754.7417
1153,GUAEJGQCH9BNFH2J,6786.5356
1154,MATE49ATZAJFGTHF,568.2349
1155,NKCE8SESTHKCG7FW,6003.685
1156,PBXE9T4SWW4HSFGJ,330.40396
1157,TSHEHU5RY4T3XXQZ,5522.6245
1158,SHTEE72RZN4TVPUY,5597.8906
1159,NKCE8RB5Q2SERPVK,156.42174
1160,PBXE9YWGTTTX6KVV,3462.2773
1161,NKCDWBPZTRZJTVR2,2724.3533
1162,NKCEGHR7YXJD3QVA,1529.2487
1163,SHOE3S9BYE5XWSKS,6135.523
1164,DRPEHS7GGAEJHWGH,666.0581
1165,TOPE7DNYTYVKXH8X,4720.5137
1166,CRLEJ6B76SJP8ZVG,7191.8433
1167,BRAE74BREFRNXRYB,3259.9197
1168,CRTEA7HABNRWRZSV,2785.5605
1169,TOPDX9TF8EH63HHG,3901.2356
1170,ACCEJ6TESY6AFW59,1549.8184
1171,CRTECN2QZZJVMK8M,4189.8555
1172,WATE3NWHWHGSECNQ,10875.257
1173,MUGEACY8EXQKEZ8J,3628.0696
1174,SUDEGGB5XKHZ8YRV,10837.676
1175,CRTECN2QXUGAJF8Y,1206.3129
1176,TOPE6ZCJTWVV9GRK,8703.087
1177,BRAEAHEHDB9H3E65,1956.1675
1178,CRTECN2QVES5SGVH,4108.066
1179,BRAEDSGAZES3SRZ8,4026.0762
1180,TOPE954F2MKDZFTF,1222.7417
1181,BRAEE6YMYDZCTFHT,2360.0227
1182,PBXEAJHVVCHEY59Y,563.4876
1183,CAGE6FYHBF3HYBWE,634.8282
1184,NKCE59YWGAXY6Q4B,2719.1113
1185,BRAECKHYSXQD8ZMC,1129.6975
1186,SNDEHZMFFAHHZSHZ,6144.26
1187,TOPE9RCYS54YZNFG,4383.902
1188,NKCEC8AZHBUEHH6Y,3696.168
1189,NKCDYQ3REN9WJEAF,2459.0308
1190,MUGEAGGKXFT23YYH,3964.2158
1191,NKCE8HVPRWTY5JET,2661.6968
1192,PAEE8EZHYZESVZ2H,5966.426
1193,SHIE8G24RUNDF63N,5740.014
1194,SHIEBCQZHBFMSFMK,3259.8193
1195,TOPEBCJF2D8JB3RG,3715.1855
1196,NKCED2ZG8GMNMMSF,3047.1414
1197,CAGE75DFBFFJZZ2P,3429.6958
1198,KRTECQSZAZSPPJWZ,13190.974
1199,NKCE3Y5PHMWUUWQ3,4874.6045
1200,WATDXFGTREYMG4ZW,2308.7993
1201,GRKEG4UWCS4SNUSG,2463.8904
1202,MUGEACY8MDQCWAGH,2216.1123
1203,WATDZ5HGZZCZXDNC,9445.242
1204,NKCE8E6YYVEUTNGY,2698.3293
1205,JEAEGE8RGRFHFUU7,7429.5063
1206,BRAEE6YMYZ4D5YGS,5685.8203
1207,SNDE7FD6YA84VHSZ,787.2101
1208,NKCE5HYVQV5ZKAMB,5162.811
1209,LJGEDTGP6EVWQAJW,4809.1377
1210,SWIEHF3H7WG6VGMR,1987.2969
1211,CRTECUWZC4AEEVTQ,3859.9453
1212,ACCDXH5HDZZU8QRH,6588.1846
1213,NKCE9ABEZFFRGABC,4917.5015
1214,NKCEAVVRRGHWXTNF,3311.3718
1215,DREEYGCXYYZHDGDZ,3307.7183
1216,NKCE8RB5TUKH4USX,6011.9336
1217,NKCE96SXZGNBFP3J,7889.551
1218,BRAE8QNFWA34HGDX,9653.228
1219,BRAEDTNZZN4ER8JN,2458.8816
1220,BRAEAW9MTDZZZBH9,5934.722
1221,PCSE6X3YSK6U4XMY,6255.59
1222,SHOEBBWKYRZHMMZN,3302.541
1223,WATDKB7JHUHHVMU9,393.0213
1224,WATECSYFBDTEVR5V,2869.959
1225,RNGE96Y2DCHGZ5AH,4342.105
1226,VANED79Z5THRWD3K,3570.5168
1227,CRTECN2QWVBQNTHQ,3600.1084
1228,USGEJPPVGZNYAJE4,7944.6616
1229,CRTECN2QY8BEJVAB,3616.9846
1230,BRAEDNX2YFFFVD3A,1901.7926
1231,RNGE96Y4USHKXVCY,1256.2308
1232,TFHECYGABBG9NRZM,7140.9473
1233,WCKE2TFYRJA65QEF,782.9808
1234,BZREBXM8BFP6HZVP,6132.0596
1235,CAGE7DSFVSZDYPFF,1778.8938
1236,SHOEGAJGGTZD6HSY,4852.1104
1237,SHOE2FQCR89ZNN8W,7494.4863
1238,TSHEGF9YZUKYJKZG,7309.4194
1239,CRTECN2QYZCRHWD5,2464.7214
1240,WCKE2TFYMTCGDBE6,3781.7466
1241,LJGEHYCBH3VEAZYN,1671.2487
1242,CAGE76HYPAMJ7WKH,3241.1528
1243,NKCECZJRGGSJS5MP,3154.862
1244,HMBEHBANHWHNQF8B,681.09735
1245,NKCE2V6XHV3DSGPT,490.858
1246,AIRE9B8EKTNR8J4B,4685.5635
1247,CAGEBTJBUKGHGBSJ,5441.486
1248,PCSE7B6U2VYJZWSQ,14118.56
1249,CRTECN2QX3VH7RD5,2124.2397
1250,SHIEGQEQ8X5DPEWU,234.25832
1251,NKCE38HEJPZSGBDZ,2462.309
1252,BRAEDQEETE3Y2CZJ,2049.898
1253,TSHEJQ22W8XPPGGH,890.7426
1254,CRTECN2QYTQNTVFH,575.56573
1255,SHIEGHNCZBRTKZCR,4233.2695
1256,NKCDYQ3R3YGZZYGB,6450.2466
1257,SNDEJCWXXFWQRCJU,5381.548
1258,BRAEGG4PJFZEHY5T,1325.1521
1259,NKCE4PZ6YXXW7SPR,3183.4373
1260,BRAEBG4ZXJNSXVNM,1086.9701
1261,ACCDYDY6PBZGPYDT,12724.757
1262,NKCE3JRMBSUGXDK2,7294.6646
1263,LJGE9TGNDH2E4VRH,7960.883
1264,SRTEGWKMWDED9GFW,1394.0292
1265,WATDE9NFPB9TBVSK,5232.667
1266,SHOEJCZFDNVTB3RF,866.13904
1267,BRAEGJFXYTH2MG98,4183.6255
1268,TWTEHH2BQ29FYNGV,753.0578
1269,SHOEHYA2U4D2FDGE,4799.802
1270,NKCEB774ZFTSYG2V,1362.142
1271,SGLEGBV8VZ4QSREY,6992.2124
1272,SHOEHZMMPFYUGBGD,5177.01
1273,RNGEJ39US9ENJXYF,5499.463
1274,MUGEACY8F4ZAFQNJ,677.06805
1275,PBXE6ZHNEGF3VGZW,2727.34
1276,TLPEG6GR9HUYW3ES,858.1086
1277,NKCECARBX85NCE3P,3408.704
1278,MUGEAGGKNFZUGFN7,4642.171
1279,PCSE9ZPV7HAPCFZ6,7705.9497
1280,TOPE9KJE9PVJJZZC,3761.6704
1281,CAGEBTJB5SZDNYXY,514.117
1282,NKCDYARBMAARKGFZ,3834.2385
1283,BRAEBHDVMHWWJ72Z,6706.9863
1284,SUDEGGBFA9UZ87PY,6596.131
1285,ACCEABW85UJZ7BMZ,8170.8584
1286,SHOE2ZNGYDECUGNG,4956.003
1287,NKCE9Z2J5XF5GDCP,3457.4668
1288,PTPEFS9BTD3YHNHF,4181.2627
1289,NKCDWHFQ2ZBKQHGP,2273.6802
1290,MUGEJG6SRGWSSZVS,6367.1406
1291,TOPEYHHWTQ59WEHB,5223.7656
1292,PACEC9FJHX2ZJJFM,4300.9614
1293,NKCDU4RZYJ4NC2FS,3704.331
1294,CAGDU84G2G5AEAE5,10375.313
1295,CRTECN2QU9XUVRDQ,3874.5222
1296,DRPE3N3WWNJHVVNN,2652.7437
1297,NKCDW898GSGZQGGY,2684.362
1298,MUGE92Z4ZTV8UZYN,2653.2363
1299,BRAEBCY3TP8GZGQP,4075.801
1300,NKCE8HBNYGFJDU8Q,6370.119
1301,CLTEHE9FS4UCYDGH,583.8363
1302,NKCE9PFFZZJ2JUTG,7536.205
1303,SNDEGJFVJAHQCENF,11225.7
1304,NKCE2NKZGKZ7TVUE,2386.9905
1305,SRTEHHD7AE757FTH,3052.572
1306,RNGEDAKCZAZQTEZZ,2495.9546
1307,RTRDNGVMH2ZJZRMQ,7473.1143
1308,SHIE9FMPWV8U4RWX,2212.1323
1309,PCSEAKVBTXB6E4RF,1012.64233
1310,SCHE5Z57GMRHGXTD,2455.3945
1311,SNDEJPZMCWYT5QRW,6445.363
1312,DREEGZ5CVEHJPDT9,5562.7383
1313,SCHE4YST2DH7X2YC,4152.3115
1314,BRAEDTPHBRK7YTYE,1866.4006
1315,LIDE4YMTRHMXGXKZ,3537.6565
1316,NKCED2ZGVXQE2UWP,3254.5164
1317,BBAEJA4VWFFEZARG,5621.174
1318,WATE6S3AHZXW9GPK,8799.753
1319,NKCEF9GTMZD4JZW3,3311.7688
1320,MUGEGZUMNZCKBZYS,2347.6501
1321,KRTEC89NQNYTJC9S,2160.0864
1322,MUGEAGGKWW34AFH6,2622.8765
1323,NKCE7HN9XD8UDKHF,4443.058
1324,CAGE8X8XZCGGXQ7Z,733.34973
1325,BRAEDSKC33TQAGG2,2826.8765
1326,PBXEBYHC4S5BQYDA,617.55725
1327,WATDYQ938HFU8M8J,1197.0193
1328,SHOEFVT6YAKB9XTE,4264.4316
1329,BNGEB467JXH6QER6,10866.605
1330,GLSEHFJZ2N9C3WYK,880.1385
1331,CRTECN2R5JRYASA4,4011.6777
1332,NKCE2F5HBUPEAAPZ,598.5361
1333,SHIEAREZZWVXUBQT,5515.245
1334,BRAECKHYJ8HGVGHG,1534.1091
1335,VLBEGZ7SQGDFUXE7,5427.6235
1336,ETHEJG2KXFSM6SYG,1264.9678
1337,MUGEAGGKZTMNHZPF,496.6328
1338,FABEH2JYVTGFEEFT,787.2157
1339,SNDEA5EG9KPNG38S,810.24426
1340,MTYEGZ5ZCWFARE5X,5064.0835
1341,TOPE8XCDBUGUZWSP,2693.7625
1342,COAEJFTZEFVYTVBG,1663.9299
1343,NKCE9YCYAJTGZFZZ,3586.9788
1344,RTRDMNVF7CQ3HAHU,3249.0544
1345,PTGEGUZNXKZ8P6Z9,4690.5215
1346,SHIE55GT4JDKEGZQ,4036.7231
1347,TOPE7H6NK6YHDAP3,5347.3086
1348,TSHDWUPNBPZZHHRD,7376.557
1349,ACCEATGZU9QWN3XR,3067.2822
1350,TNREFBYF3NYEWX5R,13520.69
1351,CRTECN2QYNFWAQHM,5915.4614
1352,KTAEJFR22QUF6CCX,8357.945
1353,MUGE9HRR6HVCRPZT,5813.8433
1354,BRAEAW9KZHABYUAW,8808.469
1355,CAGE9ABBP3NXYEMZ,13941.868
1356,SHTEJT4DCZAKK3YW,4341.2944
1357,RTRD8FPJEQRZ6BEM,1202.9451
1358,PLWE6S4BKHB5HZD2,5453.4653
1359,NKCE6XU6NKSZPBYC,8485.481
1360,TOPE5UZG8YEV39XC,1084.9939
1361,NKCEAPCVHF2FJTCN,3128.604
1362,NKCEASN6V7MJ482Y,3013.959
1363,SHIE3QDHDTF4BMK4,6400.077
1364,SLTEGE83BPHD2N2R,9496.187
1365,CAGE6FYK6VKUMRTT,4482.8936
1366,TOPEGGA4KWAXGTG7,3584.7568
1367,NKCE966EVHN4AM4H,3581.245
1368,CRTECN2RTNAPQ9UC,2607.182
1369,AVCEJCJSV7YSUEGN,4303.331
1370,SHOEBGDMZFGMWGSD,4105.448
1371,JCKDXPJGDX8MMGDF,4222.5967
1372,RTRDNHMRFZTR3ZPZ,3762.9116
1373,NKCEFFFPSG28KBZR,5038.7466
1374,BRAE8RSARRKPHWUY,7419.4707
1375,NKCEBFWTZCR2Z9CK,8578.572
1376,SNDEHZKGKGHDFG57,3237.3452
1377,GOGEHYHYGRZFMC9D,1953.3745
1378,SOCEGHM6YYCTBXHS,1573.8826
1379,SNDEGQ7NBVGASKHA,790.63837
1380,MUGEACY8Z6RG3GPV,3119.8823
1381,NKCE38HB3Y5YH3UF,3375.3108
1382,MUGEB3GZ5HYHGBQT,2436.1555
1383,SHOE6ZQFRGNTW8JX,2802.6953
1384,CRTECN2QYZBRHJZF,4030.8835
1385,WATECDDDQ7SFDD6K,4419.1245
1386,BRFEGJANHRABGE2Y,6141.9526
1387,BRAEBBYRYZBKQRKA,9799.565
1388,SHOECUZVNVUQ8CJF,2311.8271
1389,CRTECN2QXB8H2ZMM,2292.4988
1390,BRAEA5MZF4TEZZPH,4630.5796
1391,NKCDU4RZR83PHQG7,5264.941
1392,WATDZ5HGJEQGGB6U,4894.473
1393,CRTECN2QZYZK9WYV,4829.181
1394,NKCEACWN5GXUC92H,2537.005
1395,HKHE57EHTMJCH5FT,4183.0576
1396,SHIEFFFPRTTYYF3G,6473.236
1397,SCIEFHFUUSZZD24P,5610.401
1398,ACCDXFZXH75VJZE8,12058.244
1399,BRAE6Z79CG9ZH75H,6816.5557
1400,BTCEJQYNBKZNZDKS,7361.579
1401,PBXECDBWKHNKGEGD,2195.2627
1402,NKCE53HJHUTKNGUF,7954.232
1403,CRTECN2QYNCSMYNX,3359.116
1404,BLAE6DPHFYECGZ68,12200.437
1405,NKCEC9FM6ZZGB5A8,4069.1858
1406,CRTECN2QYAPXYKZM,2690.1165
1407,TMLECXEQZXPGWW7T,9012.762
1408,SHOE8VP932WXGCZV,3116.2588
1409,MUGEGZUH2HDYY4XF,3984.1372
1410,BRAEDW63EGE5VDXG,2378.6003
1411,MFLDUKGX3Z2J5VH9,4820.36
1412,MUGE8TQEZKAD9WVN,2624.5881
1413,ACCEAZCVS4YGWUVH,5547.1777
1414,MBPEFHRYGGHJMRYW,1043.5385
1415,TOPEDHEA9YERKGUT,1838.5426
1416,BRAEDT7SDETZENWB,6108.9907
1417,TROEHYUVAJ6NBBAE,2412.5261
1418,TOPEHZNSWYHQYGUF,3373.6956
1419,BRAEDSGAYPJFXJJ5,2378.4905
1420,BRAE8EHTYSUXSHEM,2694.761
1421,NKCEC8ATTJB3QMGB,8976.868
1422,CAGE7DUYKHBTPZVZ,3834.844
1423,TOPEBKYKJZCNRNNJ,3522.192
1424,NKCE77RVJXKGY5HH,528.2925
1425,CRTECN2QS6YHKQ3G,4133.034
1426,NKCE9AZM3GVSMZPT,4274.3438
1427,DREE9CPNYFZP9HRA,2935.2295
1428,NKCE7Y2Y4BFFU9A4,3606.621
1429,SNDEDG6H5CYWWBBP,10386.306
1430,CRTECN2QZJSZBWGH,3995.8535
1431,PTPE7V9ZRFFHG22K,4119.9575
1432,TSHEJCQ2VWZAKZJ4,2961.5354
1433,BRADM8DWKXXJDEHW,488.51257
1434,CAGE22EFFAPMZEPE,2482.4285
1435,RNGE87FCCDJQYSQ9,8476.713
1436,CRTECN2QZZSR4ZVH,4676.1196
1437,SFFEHUAUGA5GBTYZ,6149.4673
1438,TSHE4KACQVSBXCFC,6707.693
1439,NKCE8NHGSHWS56FH,3334.233
1440,ACCEGKFHWYVFNCX5,2015.3143
1441,TUNEA8UGGGDERAHT,17993.395
1442,NKCEA5FHAKKSQCK7,603.8967
1443,ACCDSY8ESXF9AUHY,11979.396
1444,PBXE9YWGDQYKWXRS,9401.058
1445,SHIEHYHHNPVZEXVZ,609.7942
1446,NKCDX3BH8FVUZAYQ,7040.0703
1447,PCSECV3FSKC4P3P8,384.422
1448,NKCE6UWHJPBKGHZ5,547.0626
1449,SFFEHVAVYGCD3HSD,6523.2236
1450,KRTEJ9GHTVHHGQHM,3161.2466
1451,USGEJPQKBNS5KDTE,4207.653
1452,NKCE5U69CGGXVG4C,4121.9385
1453,LJGEATZSV5VGNDXW,2837.2534
1454,BRAE8JUGGJMMETKY,1279.2898
1455,WATEHYU2ZR3UTGRK,896.92017
1456,SUDEHYGUWDBVFRMH,839.2706
1457,SNDE5E6BCHZCC7JQ,660.3688
1458,RNGDVJYNGRUMZJFT,2648.136
1459,BRFECHUFKHVYUREJ,564.7124
1460,MUGEBFGFEN9A5EGR,3721.9888
1461,SOCEGKQYHGGXAPGD,3313.7786
1462,NKCE9Z2JTCBDBXJV,468.00784
1463,PANEJQ5AMGFJKRAF,9377.265
1464,CRTECN2QUHKRMZSA,3779.2283
1465,TOPECBAAP9HW5VMH,9334.099
1466,BRAE8RSAVVGKRBK9,2933.991
1467,NKCEAX7H3Y9JBGYZ,228.50914
1468,HRCEHF2C2XQKQZHM,3730.137
1469,BRAE3TSHZ6VEKQUG,1126.0763
1470,STIEJPM3D8HYQRTN,485.54724
1471,LBXEHFA5TTMBMFR8,5506.6045
1472,SHIEHGXH8GPWGWFE,5579.969
1473,NKCEAUABWU3Z8HZ6,1273.8168
1474,SNDEGFJ2GD5GWVSH,4878.029
1475,NKCEDCT9KKXBQTND,326.31735
1476,PLLEHQTXADABGDSZ,5138.7993
1477,SNDE6SCTV6BCGRNV,8690.037
1478,NKCEB7CE7G7JHQPA,3803.6401
1479,PCSE6SJGPYFYGKUQ,6984.5312
1480,LCHEGYYBWP4ECBZJ,9293.8
1481,TLPECJY7WKHYDZT5,4570.189
1482,TOPECJFAHFF9PB94,4180.8555
1483,SHTEDCZWARQ2HZXX,918.31537
1484,SHIE86XAM3TUG7HA,5426.6562
1485,PELEG5D24ZAYAHUJ,4736.0234
1486,WATDYFQ559FZWRSQ,7881.4233
1487,NKCECZPZ8WCCFGRV,413.64093
1488,CAGE9YTNZV5B3WWZ,491.03796
1489,NKCEAGXHYGDBWMWZ,2945.8655
1490,CRTEHSS9JCJEZWCA,5642.589
1491,CBKEJ3AZMZGTQ9F5,914.01764
1492,PCSE55G4YBUXMBJK,1210.4806
1493,RNGEBKGHZFCSNZWZ,1683.6643
1494,CNDEGVK2ZMCGSCEQ,9122.986
1495,ACBEHDUATE73ZUFF,2476.0032
1496,NKCE5U69RBZRVJCQ,2994.804
1497,RNGEDAKAZRSRYN2X,6902.7915
1498,PACE5Y8Y44TKZ7RM,3730.1924
1499,MUGEACY8VKKQ6GJ4,2196.6917
1500,TOPE6QGAWN9YDQWZ,6429.702
1501,BRAEBBYRWHYKY7CM,6983.3306
1502,BRAECA2JWQJZFHUU,3061.6746
1503,SNDEFGEAF4GRHHX8,596.9828
1504,WATE9ZYZTKUEFFVG,7837.196
1505,SHIE7QCY6ZQSUF6E,5422.172
1506,WATED9T48YVSTAA5,2973.8042
1507,SHIEB85ZA9EMJ4BZ,6370.6685
1508,SHIEARR3DXE2SXRF,3882.6055
1509,TOPEGHZ6VKKVGYNR,6150.711
1510,WATDXFGTFHHKPBNV,1221.564
1511,SRTEGWKKZNUYX7HW,8309.974
1512,SCREEMC7DYNN5YHF,4792.216
1513,WTBEJ9RTQQMB9VYE,3285.674
1514,NKCEAMDRQZKUXEYW,4748.1006
1515,BWLEHTBPHRBSDEYF,9272.52
1516,CAGE5HVNTSEFWCW7,9987.201
1517,SHIE55GT7F6HYXDT,3164.9204
1518,RTRD4D3EGBAYBG2C,735.8124
1519,SHIE7MGDC6ECGFJ8,3611.5183
1520,BRAEB2S8RRCWFJST,1056.4219
1521,SNDEHZPDGAZBWJTM,796.09906
1522,BRAE7SQFUBCGUCWT,582.8259
1523,DREEGXZ2QN5ZKDGH,5703.142
1524,CRTECN2QUHW9VFFT,2755.875
1525,NKCE8VQHVG89RUY5,5667.441
1526,BALEGFWE2Z7GTDMS,3537.9468
1527,TKPEJNDEFYSRZSXF,5669.361
1528,SHOEHYEAJCGEP5UQ,2286.4292
1529,LTBEJGVNHVHPUZ9G,9322.4375
1530,CAGE4GF7UWGZHN7J,2679.8992
1531,NKCE4TV4VCFGY5UH,3682.327
1532,TWCEGJZKVYZHNE6Z,3898.0125
1533,BRAEAZEFXHCKE3RG,7010.006
1534,FABE92NVWSKPDK8W,3704.8262
1535,BRAE8UZGKMFVSG2B,6763.9907
1536,NKCDZFJMRP2XBBTK,4060.139
1537,RTRDZ5PJTSHHXGME,7132.2134
1538,NKCE7AGZESRQGFHG,2379.2673
1539,CAGEBTJBTNGGDZQZ,4867.742
1540,MUGE6SYU8QAKS7UH,3671.9675
1541,MUGEAGGKYUB8SYA5,3957.4087
1542,WATDJTR979TAXJJZ,14285.044
1543,CRTECYY4ZHUZ6HNT,4965.616
1544,SUDEHYGUXGNXBNZM,6067.796
1545,CAGE3FX7XZGYHGRJ,3258.0408
1546,NKCDWBPZ9PWWVGN2,2134.0725
1547,NKCDXYFHNXGS6MSE,2788.4893
1548,BRAE3TSHVMCW7NDZ,8063.6597
1549,MUGE6S9YZ25CHZRN,2909.8281
1550,PCSEBDFUMFZZQDJW,12226.425
1551,SGEEG7CR5YSTGTFT,4591.8467
1552,CRTECN2QVKZ4P6VP,3780.5557
1553,BRAEDSGBTTMMSZZM,3133.5378
1554,SHIE6ZSBGF3GZZFF,2340.7734
1555,PTPE62XBPSEHCQCR,8500.767
1556,WATEYUZXN2DHGZ36,8039.1675
1557,SHOECK2FYYWUT4KM,5052.784
1558,ACCEDTNRJXYZHZZW,6387.3535
1559,NKCE9336FXG94XTG,1812.0177
1560,JUMEJCDRCWWKBQSX,9964.4795
1561,WATDZ2ZQTPKQZEHG,7682.7437
1562,TKPEGRKHT4832GFE,3613.4976
1563,RTRDQZMJBWHZCXZT,12917.227
1564,CAGE6HYJGDZQXHQD,9924.127
1565,SHIE8VY9ZYWPUBWV,2470.5415
1566,NKCEABYZYMNATYGH,5088.612
1567,RNGE4Z3DDZ3YAKSG,6117.187
1568,SHOEFZXRNYJKPPYG,4738.545
1569,RNGEAHG8GKFRK38B,5158.168
1570,NKCEA4CAMNKWVXTG,5288.1255
1571,CRTECN2QT4YABNGQ,2952.6606
1572,SNDECYKYTBUYUEPU,8442.652
1573,BBAEGGDCFERYAQHU,3189.065
1574,PCSEDE6ZNWQCXWDY,8012.5356
1575,SNDEJH4DBHFK4N7B,4608.926
1576,SHIEAW8RHVJNER3B,3322.3247
1577,SHOE9UDJKNVSDH72,4469.4424
1578,NKCECZJQSWTUUGXK,3903.748
1579,BDSEJJCKFGYZR4GS,322.32693
1580,ACCE8XZMKHTPSVFW,6638.3164
1581,NKCECCMFZVWGAZXP,3637.6677
1582,BRAEDUXKWHZFVQN7,1813.138
1583,BRAE8RSADX6YHAQT,6725.929
1584,CRTECN2QTVAGYNZ6,2282.052
1585,SNDEFKFNCHPREWPN,6010.3525
1586,BRAE3TSHVWYHGGWH,8148.3633
1587,BRAE8WYHNGG7ZXPM,2071.9878
1588,TOPEHZNSDHHZDB4G,582.65594
1589,CAGE773YKTNBTMMH,8423.315
1590,BRAE2NF6S8WKV2FE,1168.0885
1591,WATDZ2ZQPXHZYQZJ,5593.7363
1592,PCSEE4H5GPSUFGGX,2574.1248
1593,CRTECN2QYG6SNGZE,2876.385
1594,PCSEAH5WAEHFFNDZ,9112.232
1595,TOPEDFTZPFYP7UZU,4343.804
1596,NKCE7VKYZ8PEGCG8,4845.266
1597,BRAEE6YMBUAGK2FH,4500.977
1598,SHIECKYBQQNHZFZD,2700.111
1599,PYJEGN9Q9NWSUYGB,8789.663
1600,PBXE5ZJZY2NC256B,2893.3223
1601,PCSEAH5WEFMRTDEX,8660.178
1602,TSHEG57TG27P9EZM,3344.9385
1603,BRAEGJFXUHYZPDWZ,8388.694
1604,SKTEC88WSNYJKWY7,660.445
1605,PTPE6GZRTJJCSURV,2902.512
1606,PACEARXTEE2R8CNT,2771.5667
1607,LJGEYGHD2YPQHQGZ,4226.601
1608,SRTEH2FGBDJGX8FW,795.75256
1609,NKCEGGFGCKCZS72F,5856.677
1610,NKCE9AZMTYBWTAV3,4340.3047
1611,BRAE5PKZGX8HNT8Z,5230.913
1612,CAGEBTGH3CHD9T4T,4460.6
1613,HRCEHF2CCUFD778C,5194.3706
1614,DREEGSMKFEHFFYNV,6010.5635
1615,DREEADCWZ6XFZCGJ,851.7466
1616,PCSEC86WZXZPEEZB,8330.927
1617,SSSEHFZ34KRWYGSH,2567.4211
1618,CLDE26U5N2TSHREG,5082.9316
1619,CAGDTSJUFVMVP3XG,7187.0103
1620,BRAEBB6TWYYGKYQC,2069.5098
1621,PCSE76X4K44HZ5YY,6165.1294
1622,BRAE8TFHXNFSGZHZ,7979.7017
1623,SGLEGBV4XF6GBWZS,2875.8787
1624,CAGEBXZ4UGZU65ZV,875.69116
1625,NKCDX3BHQDPKVJ9A,3324.6306
1626,CRTECN2QUPXANVU9,3001.3242
1627,FFLEGEXHXGFXZAXY,6793.1157
1628,NKCE7HN9F746GK2E,14405.808
1629,ACCEAZCVU9RPHNFG,6640.653
1630,KTAEHE9KFWXNYHFD,2962.675
1631,CRTECN2QY2WRVENS,6370.088
1632,NKCEFP3J2FKVYFRG,578.66284
1633,JCKE2HWFZD5HZRE5,6214.557
1634,BRAE2Z9VJ8B8FAD2,1933.1862
1635,FABE92PZSEPSGZFK,404.1015
1636,WATEYAP3B7Z2BSYV,7302.401
1637,ACCDXFAJ8NGKEQ5A,173.2823
1638,CLDE9Y64GKDGAAUG,1737.1635
1639,NKCDU4RZRKCZWYQH,890.067
1640,PSIEF4ATFU6QYETN,5244.6094
1641,CLTEJ5ZZUZKHHYDK,7609.937
1642,JEAEGBX2FBDMZK2N,2233.2456
1643,CRTECN2QTXCGYGNC,4586.317
1644,ACCE6FZPTNC3UGSG,2743.0496
1645,PCSEE4H5KH5KUBA4,11626.436
1646,CTTEH9FYJFQMB8M9,6032.6494
1647,BRAEBXRBXYDKYPKB,3025.2808
1648,WATDQKYFVYKGPAKA,7277.744
1649,CRTECN2QSTZHJTKF,1434.9348
1650,CLTEJ5ZZMTBYXWZQ,6118.2417
1651,DREECRS5RGQZTYNE,4517.879
1652,DIAEJ8FGHZ3K86JU,751.90894
1653,WATEHZN5BG4SUKBY,4306.1064
1654,NKCECS3FSXUA56AU,10517.452
1655,SHIEBZ7UE4BXMK98,1791.2957
1656,SMCEJV6XGQDBMGGQ,5588.333
1657,SHOE39Q6PDKHYY2F,496.37515
1658,BRAE3TSHYTS4FCU4,8065.827
1659,ACCE7ZK9GP3YCHBP,1699.0931
1660,WATDWGAHG7AHMW6Y,3073.743
1661,SHIEASFWXZ6H28UY,5413.2153
1662,BRAEDSGBPHRAHEMU,7633.725
1663,BRAE4ZWYGGWFKUM3,3808.2046
1664,BAREGGF8NBTFWU4G,2765.3135
1665,PTLEH3D3VTGUCQBK,2542.4595
1666,BALEEZ2A4SWPXJU4,399.40988
1667,CRTECN2QW62MTXAJ,2470.9902
1668,TOPEDTKMHEGYN2GA,673.0928
1669,WATEHZP5RHMMCBPZ,5908.9805
1670,KRTECZHGC97Y3DGK,7795.645
1671,ACCE6DZCJZ3M2DAT,835.275
1672,NKCEBUPHUZM4BRWF,586.2961
1673,ACCDSY8EYXYYYYVK,11853.039
1674,SHOE4HKYRFPHCJWX,3120.448
1675,DIAEEUAM8QXHB7BD,778.3187
1676,PELEGNSQYKKHT2ZH,5345.4727
1677,NKCECYNZ8HHZHY3N,4023.8447
1678,BKPEGUJHJFYS4FCU,6085.894
1679,CRTECN2R6SGHFHGJ,6057.158
1680,DREECRS4FHNBDJHY,5756.7236
1681,SHIE7BZ9XWCHEYPG,5560.843
1682,PBXED9Q2MZEQWXCP,10753.748
1683,CAGE5RNE4JVBXZBX,310.89426
1684,WATDZDGRQBXTKHPW,5209.9688
1685,NKCE3Y5PSKAJSBPY,6742.5513
1686,BRAEE6KRWZZGZKHX,3977.344
1687,NKCDYQ3RC997MHB9,6931.9565
1688,BRAEDXUVZPX2RVVP,2433.941
1689,NKCE8JMCMGCHCYDG,756.0392
1690,SKTDDA4YREGBZDP3,6621.703
1691,CAGE9A68NZMEVPPE,10285.084
1692,BRAE6NZAQBHWZNMT,183.56783
1693,BRAEAW9HUCVYHBHE,2826.4543
1694,NKCEYM3BHZHMYT7Q,4215.788
1695,MUGEACY8ZBCGS2ZF,3874.6367
